sold_date,status,price,bed,bath,acre_lot,full_address,street,city,state,zip_code,house_size
2018-01-18,for_sale,6800000.0,6.0,11.0,1.83,"184 Vaccaro Dr, Cresskill, NJ, 07626",184 Vaccaro Dr,Cresskill,New Jersey,7626.0,
2018-01-18,for_sale,139000.0,3.0,2.0,0.05,"137 N East St, Holyoke, MA, 01040",137 N East St,Holyoke,Massachusetts,1040.0,1644.0
2018-01-18,for_sale,899900.0,2.0,3.0,,"100 Thompson Ln Apt 2A, Edgewater, NJ, 07020",100 Thompson Ln Apt 2A,Edgewater,New Jersey,7020.0,
2018-01-18,for_sale,139000.0,3.0,2.0,0.05,"137 N East St, Holyoke, MA, 01040",137 N East St,Holyoke,Massachusetts,1040.0,1644.0
2018-01-18,for_sale,139000.0,3.0,2.0,0.05,"137 N East St, Holyoke, MA, 01040",137 N East St,Holyoke,Massachusetts,1040.0,1644.0
2018-01-18,for_sale,999000.0,3.0,2.0,0.04,"71-03 Juniper Valley Rd, Middle Village, NY, 11379",71-03 Juniper Valley Rd,Middle Village,New York,11379.0,1380.0
2018-01-18,for_sale,299000.0,3.0,2.0,,"1406 8th St Unit 9, North Bergen, NJ, 07047",1406 8th St Unit 9,North Bergen,New Jersey,7047.0,950.0
2018-01-18,for_sale,329900.0,2.0,1.0,,"47-28 215 Pl Unit 2A, Bayside, NY, 11361",47-28 215 Pl Unit 2A,Bayside,New York,11361.0,
2018-01-18,for_sale,299000.0,3.0,2.0,,"1406 8th St Unit 9, North Bergen, NJ, 07047",1406 8th St Unit 9,North Bergen,New Jersey,7047.0,950.0
2018-01-18,for_sale,329900.0,2.0,1.0,,"47-28 215 Pl Unit 2A, Bayside, NY, 11361",47-28 215 Pl Unit 2A,Bayside,New York,11361.0,
2018-01-18,for_sale,299000.0,3.0,2.0,,"1406 8th St Unit 9, North Bergen, NJ, 07047",1406 8th St Unit 9,North Bergen,New Jersey,7047.0,950.0
2018-01-18,for_sale,139000.0,3.0,2.0,0.05,"137 N East St, Holyoke, MA, 01040",137 N East St,Holyoke,Massachusetts,1040.0,1644.0
2018-01-18,for_sale,6800000.0,6.0,11.0,1.83,"184 Vaccaro Dr, Cresskill, NJ, 07626",184 Vaccaro Dr,Cresskill,New Jersey,7626.0,
2018-01-18,for_sale,299000.0,3.0,2.0,,"1406 8th St Unit 9, North Bergen, NJ, 07047",1406 8th St Unit 9,North Bergen,New Jersey,7047.0,950.0
2018-01-18,for_sale,325000.0,3.0,2.0,0.03,"44 Pond Way, Staten Island, NY, 10303",44 Pond Way,Staten Island,New York,10303.0,1176.0
2018-01-18,for_sale,325000.0,3.0,2.0,0.03,"44 Pond Way, Staten Island, NY, 10303",44 Pond Way,Staten Island,New York,10303.0,1176.0
2018-01-18,for_sale,299000.0,3.0,2.0,,"1406 8th St Unit 9, North Bergen, NJ, 07047",1406 8th St Unit 9,North Bergen,New Jersey,7047.0,950.0
2018-01-18,for_sale,299000.0,3.0,2.0,,"1406 8th St Unit 9, North Bergen, NJ, 07047",1406 8th St Unit 9,North Bergen,New Jersey,7047.0,950.0
2018-01-18,for_sale,299000.0,3.0,2.0,,"1406 8th St Unit 9, North Bergen, NJ, 07047",1406 8th St Unit 9,North Bergen,New Jersey,7047.0,950.0
2018-01-18,for_sale,999000.0,3.0,2.0,0.04,"71-03 Juniper Valley Rd, Middle Village, NY, 11379",71-03 Juniper Valley Rd,Middle Village,New York,11379.0,1380.0
2018-01-18,for_sale,329900.0,2.0,1.0,,"47-28 215 Pl Unit 2A, Bayside, NY, 11361",47-28 215 Pl Unit 2A,Bayside,New York,11361.0,
2018-01-18,for_sale,299000.0,3.0,2.0,,"1406 8th St Unit 9, North Bergen, NJ, 07047",1406 8th St Unit 9,North Bergen,New Jersey,7047.0,950.0
2018-01-18,for_sale,325000.0,3.0,2.0,0.03,"44 Pond Way, Staten Island, NY, 10303",44 Pond Way,Staten Island,New York,10303.0,1176.0
2018-01-18,for_sale,329000.0,1.0,1.0,,"7609 4th Ave Apt A10, Brooklyn, NY, 11209",7609 4th Ave Apt A10,Brooklyn,New York,11209.0,700.0
2018-01-18,for_sale,139000.0,3.0,2.0,0.05,"137 N East St, Holyoke, MA, 01040",137 N East St,Holyoke,Massachusetts,1040.0,1644.0
2018-01-18,for_sale,899900.0,2.0,3.0,,"100 Thompson Ln Apt 2A, Edgewater, NJ, 07020",100 Thompson Ln Apt 2A,Edgewater,New Jersey,7020.0,
2018-01-18,for_sale,325000.0,3.0,2.0,0.03,"44 Pond Way, Staten Island, NY, 10303",44 Pond Way,Staten Island,New York,10303.0,1176.0
2018-01-18,for_sale,299000.0,3.0,2.0,,"1406 8th St Unit 9, North Bergen, NJ, 07047",1406 8th St Unit 9,North Bergen,New Jersey,7047.0,950.0
2018-01-18,for_sale,949000.0,4.0,3.0,0.95,"57 Greenwich Dr, Jackson, NJ, 08527",57 Greenwich Dr,Jackson,New Jersey,8527.0,
2018-01-18,for_sale,139000.0,3.0,2.0,0.05,"137 N East St, Holyoke, MA, 01040",137 N East St,Holyoke,Massachusetts,1040.0,1644.0
2018-01-18,for_sale,360000.0,2.0,3.0,,"46 Richmond Ct, Tinton Falls, NJ, 07712",46 Richmond Ct,Tinton Falls,New Jersey,7712.0,1463.0
2018-01-18,for_sale,325000.0,3.0,2.0,0.03,"44 Pond Way, Staten Island, NY, 10303",44 Pond Way,Staten Island,New York,10303.0,1176.0
2018-01-18,for_sale,329900.0,2.0,1.0,,"47-28 215 Pl Unit 2A, Bayside, NY, 11361",47-28 215 Pl Unit 2A,Bayside,New York,11361.0,
2018-01-18,for_sale,139000.0,3.0,2.0,0.05,"137 N East St, Holyoke, MA, 01040",137 N East St,Holyoke,Massachusetts,1040.0,1644.0
2018-01-18,for_sale,299000.0,3.0,2.0,,"1406 8th St Unit 9, North Bergen, NJ, 07047",1406 8th St Unit 9,North Bergen,New Jersey,7047.0,950.0
2018-01-18,for_sale,949000.0,4.0,3.0,0.95,"57 Greenwich Dr, Jackson, NJ, 08527",57 Greenwich Dr,Jackson,New Jersey,8527.0,
2018-01-18,for_sale,899900.0,2.0,3.0,,"100 Thompson Ln Apt 2A, Edgewater, NJ, 07020",100 Thompson Ln Apt 2A,Edgewater,New Jersey,7020.0,
2018-01-18,for_sale,299000.0,3.0,2.0,,"1406 8th St Unit 9, North Bergen, NJ, 07047",1406 8th St Unit 9,North Bergen,New Jersey,7047.0,950.0
2018-01-18,for_sale,899900.0,2.0,3.0,,"100 Thompson Ln Apt 2A, Edgewater, NJ, 07020",100 Thompson Ln Apt 2A,Edgewater,New Jersey,7020.0,
2018-01-19,for_sale,269900.0,4.0,2.0,0.32,"636 Oak St, East Hartford, CT, 06118",636 Oak St,East Hartford,Connecticut,6118.0,1576.0
2018-01-19,for_sale,249900.0,3.0,1.0,0.07,"14 Beetle St, Providence, RI, 02909",14 Beetle St,Providence,Rhode Island,2909.0,1430.0
2018-01-19,for_sale,380000.0,4.0,3.0,0.16,"72 Ember Ln, Willingboro, NJ, 08046",72 Ember Ln,Willingboro,New Jersey,8046.0,1450.0
2018-01-19,for_sale,269900.0,4.0,2.0,0.32,"636 Oak St, East Hartford, CT, 06118",636 Oak St,East Hartford,Connecticut,6118.0,1576.0
2018-01-19,for_sale,269900.0,4.0,2.0,0.32,"636 Oak St, East Hartford, CT, 06118",636 Oak St,East Hartford,Connecticut,6118.0,1576.0
2018-01-19,for_sale,269900.0,4.0,2.0,0.32,"636 Oak St, East Hartford, CT, 06118",636 Oak St,East Hartford,Connecticut,6118.0,1576.0
2018-01-19,for_sale,269900.0,4.0,2.0,0.32,"636 Oak St, East Hartford, CT, 06118",636 Oak St,East Hartford,Connecticut,6118.0,1576.0
2018-01-19,for_sale,269900.0,4.0,2.0,0.32,"636 Oak St, East Hartford, CT, 06118",636 Oak St,East Hartford,Connecticut,6118.0,1576.0
2018-01-19,for_sale,399000.0,4.0,2.0,0.06,"706 Magnolia St, Highland Park, NJ, 08904",706 Magnolia St,Highland Park,New Jersey,8904.0,1298.0
2018-01-19,for_sale,419900.0,7.0,3.0,0.11,"70 Dorchester Ave, Providence, RI, 02909",70 Dorchester Ave,Providence,Rhode Island,2909.0,3922.0
2018-01-19,for_sale,299900.0,3.0,1.0,0.11,"15 Polo St, Pawtucket, RI, 02860",15 Polo St,Pawtucket,Rhode Island,2860.0,924.0
2018-01-19,for_sale,269900.0,4.0,2.0,0.32,"636 Oak St, East Hartford, CT, 06118",636 Oak St,East Hartford,Connecticut,6118.0,1576.0
2018-01-19,for_sale,269900.0,4.0,2.0,0.32,"636 Oak St, East Hartford, CT, 06118",636 Oak St,East Hartford,Connecticut,6118.0,1576.0
2018-01-19,for_sale,299900.0,3.0,1.0,0.11,"15 Polo St, Pawtucket, RI, 02860",15 Polo St,Pawtucket,Rhode Island,2860.0,924.0
2018-01-19,for_sale,249900.0,3.0,1.0,0.07,"14 Beetle St, Providence, RI, 02909",14 Beetle St,Providence,Rhode Island,2909.0,1430.0
2018-01-19,for_sale,269900.0,4.0,2.0,0.32,"636 Oak St, East Hartford, CT, 06118",636 Oak St,East Hartford,Connecticut,6118.0,1576.0
2018-01-19,for_sale,1390000.0,3.0,3.0,1.06,"62 Champlin Rd, North Kingstown, RI, 02874",62 Champlin Rd,North Kingstown,Rhode Island,2874.0,3375.0
2018-01-19,for_sale,419900.0,7.0,3.0,0.11,"70 Dorchester Ave, Providence, RI, 02909",70 Dorchester Ave,Providence,Rhode Island,2909.0,3922.0
2018-01-19,for_sale,419900.0,7.0,3.0,0.11,"70 Dorchester Ave, Providence, RI, 02909",70 Dorchester Ave,Providence,Rhode Island,2909.0,3922.0
2018-01-19,for_sale,3400000.0,2.0,3.0,,"1 W End Ave Apt 28D, New York City, NY, 10023",1 W End Ave Apt 28D,New York City,New York,10023.0,1570.0
2018-01-19,for_sale,249900.0,3.0,1.0,0.07,"14 Beetle St, Providence, RI, 02909",14 Beetle St,Providence,Rhode Island,2909.0,1430.0
2018-01-19,for_sale,1390000.0,3.0,3.0,1.06,"62 Champlin Rd, North Kingstown, RI, 02874",62 Champlin Rd,North Kingstown,Rhode Island,2874.0,3375.0
2018-01-19,for_sale,299900.0,3.0,1.0,0.11,"15 Polo St, Pawtucket, RI, 02860",15 Polo St,Pawtucket,Rhode Island,2860.0,924.0
2018-01-19,for_sale,419900.0,7.0,3.0,0.11,"70 Dorchester Ave, Providence, RI, 02909",70 Dorchester Ave,Providence,Rhode Island,2909.0,3922.0
2018-01-19,for_sale,249900.0,3.0,1.0,0.07,"14 Beetle St, Providence, RI, 02909",14 Beetle St,Providence,Rhode Island,2909.0,1430.0
2018-01-19,for_sale,299900.0,3.0,1.0,0.11,"15 Polo St, Pawtucket, RI, 02860",15 Polo St,Pawtucket,Rhode Island,2860.0,924.0
2018-01-19,for_sale,249900.0,3.0,1.0,0.07,"14 Beetle St, Providence, RI, 02909",14 Beetle St,Providence,Rhode Island,2909.0,1430.0
2018-01-19,for_sale,899000.0,4.0,2.0,0.3,"710 W Park Ave, Oakhurst, NJ, 07755",710 W Park Ave,Oakhurst,New Jersey,7755.0,2433.0
2018-01-19,for_sale,759000.0,4.0,3.0,0.46,"7 Macintosh Ct, Jackson, NJ, 08527",7 Macintosh Ct,Jackson,New Jersey,8527.0,2518.0
2018-01-19,for_sale,899000.0,4.0,2.0,0.3,"710 W Park Ave, Oakhurst, NJ, 07755",710 W Park Ave,Oakhurst,New Jersey,7755.0,2433.0
2018-01-19,for_sale,899000.0,4.0,2.0,0.3,"710 W Park Ave, Oakhurst, NJ, 07755",710 W Park Ave,Oakhurst,New Jersey,7755.0,2433.0
2018-01-19,for_sale,249900.0,3.0,1.0,0.07,"14 Beetle St, Providence, RI, 02909",14 Beetle St,Providence,Rhode Island,2909.0,1430.0
2018-01-19,for_sale,899000.0,4.0,2.0,0.3,"710 W Park Ave, Oakhurst, NJ, 07755",710 W Park Ave,Oakhurst,New Jersey,7755.0,2433.0
2018-01-19,for_sale,419900.0,7.0,3.0,0.11,"70 Dorchester Ave, Providence, RI, 02909",70 Dorchester Ave,Providence,Rhode Island,2909.0,3922.0
2018-01-19,for_sale,1390000.0,3.0,3.0,1.06,"62 Champlin Rd, North Kingstown, RI, 02874",62 Champlin Rd,North Kingstown,Rhode Island,2874.0,3375.0
2018-01-19,for_sale,299900.0,3.0,1.0,0.11,"15 Polo St, Pawtucket, RI, 02860",15 Polo St,Pawtucket,Rhode Island,2860.0,924.0
2018-01-19,for_sale,249900.0,3.0,1.0,0.07,"14 Beetle St, Providence, RI, 02909",14 Beetle St,Providence,Rhode Island,2909.0,1430.0
2018-01-19,for_sale,299900.0,3.0,1.0,0.11,"15 Polo St, Pawtucket, RI, 02860",15 Polo St,Pawtucket,Rhode Island,2860.0,924.0
2018-01-19,for_sale,419900.0,7.0,3.0,0.11,"70 Dorchester Ave, Providence, RI, 02909",70 Dorchester Ave,Providence,Rhode Island,2909.0,3922.0
2018-01-19,for_sale,249900.0,3.0,1.0,0.07,"14 Beetle St, Providence, RI, 02909",14 Beetle St,Providence,Rhode Island,2909.0,1430.0
2018-01-19,for_sale,299900.0,3.0,1.0,0.11,"15 Polo St, Pawtucket, RI, 02860",15 Polo St,Pawtucket,Rhode Island,2860.0,924.0
2018-01-19,for_sale,419900.0,7.0,3.0,0.11,"70 Dorchester Ave, Providence, RI, 02909",70 Dorchester Ave,Providence,Rhode Island,2909.0,3922.0
2018-01-19,for_sale,269900.0,4.0,2.0,0.32,"636 Oak St, East Hartford, CT, 06118",636 Oak St,East Hartford,Connecticut,6118.0,1576.0
2018-01-19,for_sale,399000.0,4.0,2.0,0.06,"706 Magnolia St, Highland Park, NJ, 08904",706 Magnolia St,Highland Park,New Jersey,8904.0,1298.0
2018-01-19,for_sale,299900.0,3.0,1.0,0.11,"15 Polo St, Pawtucket, RI, 02860",15 Polo St,Pawtucket,Rhode Island,2860.0,924.0
2018-01-19,for_sale,249900.0,3.0,1.0,0.07,"14 Beetle St, Providence, RI, 02909",14 Beetle St,Providence,Rhode Island,2909.0,1430.0
2018-01-19,for_sale,299900.0,3.0,1.0,0.11,"15 Polo St, Pawtucket, RI, 02860",15 Polo St,Pawtucket,Rhode Island,2860.0,924.0
2018-01-19,for_sale,399000.0,4.0,2.0,0.06,"706 Magnolia St, Highland Park, NJ, 08904",706 Magnolia St,Highland Park,New Jersey,8904.0,1298.0
2018-01-19,for_sale,419900.0,7.0,3.0,0.11,"70 Dorchester Ave, Providence, RI, 02909",70 Dorchester Ave,Providence,Rhode Island,2909.0,3922.0
2018-01-19,for_sale,249900.0,3.0,1.0,0.07,"14 Beetle St, Providence, RI, 02909",14 Beetle St,Providence,Rhode Island,2909.0,1430.0
2018-01-19,for_sale,249900.0,3.0,1.0,0.07,"14 Beetle St, Providence, RI, 02909",14 Beetle St,Providence,Rhode Island,2909.0,1430.0
2018-01-19,for_sale,269900.0,4.0,2.0,0.32,"636 Oak St, East Hartford, CT, 06118",636 Oak St,East Hartford,Connecticut,6118.0,1576.0
2018-01-19,for_sale,899000.0,4.0,2.0,0.3,"710 W Park Ave, Oakhurst, NJ, 07755",710 W Park Ave,Oakhurst,New Jersey,7755.0,2433.0
2018-01-19,for_sale,899000.0,4.0,2.0,0.3,"710 W Park Ave, Oakhurst, NJ, 07755",710 W Park Ave,Oakhurst,New Jersey,7755.0,2433.0
2018-01-19,for_sale,525000.0,,,0.07,"1052 Grove St, Irvington, NJ, 07111",1052 Grove St,Irvington,New Jersey,7111.0,
2018-01-19,for_sale,269900.0,4.0,2.0,0.32,"636 Oak St, East Hartford, CT, 06118",636 Oak St,East Hartford,Connecticut,6118.0,1576.0
2018-01-19,for_sale,419900.0,7.0,3.0,0.11,"70 Dorchester Ave, Providence, RI, 02909",70 Dorchester Ave,Providence,Rhode Island,2909.0,3922.0
2018-01-19,for_sale,525000.0,,,0.07,"1052 Grove St, Irvington, NJ, 07111",1052 Grove St,Irvington,New Jersey,7111.0,
2018-01-19,for_sale,380000.0,4.0,3.0,0.16,"72 Ember Ln, Willingboro, NJ, 08046",72 Ember Ln,Willingboro,New Jersey,8046.0,1450.0
2018-01-19,for_sale,299900.0,3.0,1.0,0.11,"15 Polo St, Pawtucket, RI, 02860",15 Polo St,Pawtucket,Rhode Island,2860.0,924.0
2018-01-19,for_sale,299900.0,3.0,1.0,0.11,"15 Polo St, Pawtucket, RI, 02860",15 Polo St,Pawtucket,Rhode Island,2860.0,924.0
2018-01-19,for_sale,525000.0,,,0.07,"1052 Grove St, Irvington, NJ, 07111",1052 Grove St,Irvington,New Jersey,7111.0,
2018-01-19,for_sale,759000.0,4.0,3.0,0.46,"7 Macintosh Ct, Jackson, NJ, 08527",7 Macintosh Ct,Jackson,New Jersey,8527.0,2518.0
2018-01-19,for_sale,380000.0,4.0,3.0,0.16,"72 Ember Ln, Willingboro, NJ, 08046",72 Ember Ln,Willingboro,New Jersey,8046.0,1450.0
2018-01-19,for_sale,279000.0,3.0,2.0,0.04,"3356 Cottman Ave, Philadelphia, PA, 19149",3356 Cottman Ave,Philadelphia,Pennsylvania,19149.0,1548.0
2018-01-19,for_sale,269900.0,4.0,2.0,0.32,"636 Oak St, East Hartford, CT, 06118",636 Oak St,East Hartford,Connecticut,6118.0,1576.0
2018-01-19,for_sale,525000.0,,,0.07,"1052 Grove St, Irvington, NJ, 07111",1052 Grove St,Irvington,New Jersey,7111.0,
2018-01-19,for_sale,419900.0,7.0,3.0,0.11,"70 Dorchester Ave, Providence, RI, 02909",70 Dorchester Ave,Providence,Rhode Island,2909.0,3922.0
2018-01-19,for_sale,249900.0,3.0,1.0,0.07,"14 Beetle St, Providence, RI, 02909",14 Beetle St,Providence,Rhode Island,2909.0,1430.0
2018-01-19,for_sale,380000.0,4.0,3.0,0.16,"72 Ember Ln, Willingboro, NJ, 08046",72 Ember Ln,Willingboro,New Jersey,8046.0,1450.0
2018-01-19,for_sale,399000.0,4.0,2.0,0.06,"706 Magnolia St, Highland Park, NJ, 08904",706 Magnolia St,Highland Park,New Jersey,8904.0,1298.0
2018-01-19,for_sale,399000.0,4.0,2.0,0.06,"706 Magnolia St, Highland Park, NJ, 08904",706 Magnolia St,Highland Park,New Jersey,8904.0,1298.0
2018-01-19,for_sale,380000.0,4.0,3.0,0.16,"72 Ember Ln, Willingboro, NJ, 08046",72 Ember Ln,Willingboro,New Jersey,8046.0,1450.0
2018-01-19,for_sale,399000.0,4.0,2.0,0.06,"706 Magnolia St, Highland Park, NJ, 08904",706 Magnolia St,Highland Park,New Jersey,8904.0,1298.0
2018-01-19,for_sale,525000.0,,,0.07,"1052 Grove St, Irvington, NJ, 07111",1052 Grove St,Irvington,New Jersey,7111.0,
2018-01-19,for_sale,1390000.0,3.0,3.0,1.06,"62 Champlin Rd, North Kingstown, RI, 02874",62 Champlin Rd,North Kingstown,Rhode Island,2874.0,3375.0
2018-01-19,for_sale,399000.0,4.0,2.0,0.06,"706 Magnolia St, Highland Park, NJ, 08904",706 Magnolia St,Highland Park,New Jersey,8904.0,1298.0
2018-01-19,for_sale,759000.0,4.0,3.0,0.46,"7 Macintosh Ct, Jackson, NJ, 08527",7 Macintosh Ct,Jackson,New Jersey,8527.0,2518.0
2018-01-19,for_sale,299900.0,3.0,1.0,0.11,"15 Polo St, Pawtucket, RI, 02860",15 Polo St,Pawtucket,Rhode Island,2860.0,924.0
2018-01-19,for_sale,299900.0,3.0,1.0,0.11,"15 Polo St, Pawtucket, RI, 02860",15 Polo St,Pawtucket,Rhode Island,2860.0,924.0
2018-01-19,for_sale,525000.0,,,0.07,"1052 Grove St, Irvington, NJ, 07111",1052 Grove St,Irvington,New Jersey,7111.0,
2018-01-19,for_sale,269900.0,4.0,2.0,0.32,"636 Oak St, East Hartford, CT, 06118",636 Oak St,East Hartford,Connecticut,6118.0,1576.0
2018-01-19,for_sale,330000.0,3.0,3.0,,"356 Dartmouth Ct, Bensalem, PA, 19020",356 Dartmouth Ct,Bensalem,Pennsylvania,19020.0,1518.0
2018-01-22,for_sale,324900.0,4.0,2.0,7.42,"28 Zion Rd, Egg Harbor Township, NJ, 08234",28 Zion Rd,Egg Harbor Township,New Jersey,8234.0,
2018-01-22,for_sale,245000.0,3.0,2.0,0.16,"208 New Haven Ave, Waterbury, CT, 06708",208 New Haven Ave,Waterbury,Connecticut,6708.0,1040.0
2018-01-22,for_sale,164900.0,,,0.05,"3373 E Thompson St, Philadelphia, PA, 19134",3373 E Thompson St,Philadelphia,Pennsylvania,19134.0,
2018-01-22,for_sale,205000.0,3.0,2.0,0.02,"3229 Almond St, Philadelphia, PA, 19134",3229 Almond St,Philadelphia,Pennsylvania,19134.0,1100.0
2018-01-22,for_sale,395000.0,5.0,4.0,0.06,"62 Highland Ave, Newark, NJ, 07104",62 Highland Ave,Newark,New Jersey,7104.0,
2018-01-22,for_sale,369000.0,5.0,2.0,0.06,"138 16th Ave, Paterson, NJ, 07501",138 16th Ave,Paterson,New Jersey,7501.0,
2018-01-22,for_sale,335000.0,4.0,2.0,0.14,"202 2nd St, Fieldsboro, NJ, 08505",202 2nd St,Fieldsboro,New Jersey,8505.0,
2018-01-22,for_sale,245000.0,3.0,2.0,0.16,"208 New Haven Ave, Waterbury, CT, 06708",208 New Haven Ave,Waterbury,Connecticut,6708.0,1040.0
2018-01-22,for_sale,369000.0,5.0,2.0,0.06,"138 16th Ave, Paterson, NJ, 07501",138 16th Ave,Paterson,New Jersey,7501.0,
2018-01-22,for_sale,395000.0,5.0,4.0,0.06,"62 Highland Ave, Newark, NJ, 07104",62 Highland Ave,Newark,New Jersey,7104.0,
2018-01-22,for_sale,369000.0,5.0,2.0,0.06,"138 16th Ave, Paterson, NJ, 07501",138 16th Ave,Paterson,New Jersey,7501.0,
2018-01-22,for_sale,369000.0,5.0,2.0,0.06,"138 16th Ave, Paterson, NJ, 07501",138 16th Ave,Paterson,New Jersey,7501.0,
2018-01-22,for_sale,164900.0,,,0.05,"3373 E Thompson St, Philadelphia, PA, 19134",3373 E Thompson St,Philadelphia,Pennsylvania,19134.0,
2018-01-22,for_sale,395000.0,5.0,4.0,0.06,"62 Highland Ave, Newark, NJ, 07104",62 Highland Ave,Newark,New Jersey,7104.0,
2018-01-22,for_sale,324900.0,4.0,2.0,7.42,"28 Zion Rd, Egg Harbor Township, NJ, 08234",28 Zion Rd,Egg Harbor Township,New Jersey,8234.0,
2018-01-22,for_sale,205000.0,3.0,2.0,0.02,"3229 Almond St, Philadelphia, PA, 19134",3229 Almond St,Philadelphia,Pennsylvania,19134.0,1100.0
2018-01-22,for_sale,324900.0,4.0,2.0,7.42,"28 Zion Rd, Egg Harbor Township, NJ, 08234",28 Zion Rd,Egg Harbor Township,New Jersey,8234.0,
2018-01-22,for_sale,369000.0,5.0,2.0,0.06,"138 16th Ave, Paterson, NJ, 07501",138 16th Ave,Paterson,New Jersey,7501.0,
2018-01-22,for_sale,245000.0,3.0,2.0,0.16,"208 New Haven Ave, Waterbury, CT, 06708",208 New Haven Ave,Waterbury,Connecticut,6708.0,1040.0
2018-01-22,for_sale,324900.0,4.0,2.0,7.42,"28 Zion Rd, Egg Harbor Township, NJ, 08234",28 Zion Rd,Egg Harbor Township,New Jersey,8234.0,
2018-01-22,for_sale,395000.0,5.0,4.0,0.06,"62 Highland Ave, Newark, NJ, 07104",62 Highland Ave,Newark,New Jersey,7104.0,
2018-01-22,for_sale,164900.0,,,0.05,"3373 E Thompson St, Philadelphia, PA, 19134",3373 E Thompson St,Philadelphia,Pennsylvania,19134.0,
2018-01-22,for_sale,369999.0,3.0,3.0,0.04,"19 Covington Dr, East Windsor, NJ, 08520",19 Covington Dr,East Windsor,New Jersey,8520.0,
2018-01-22,for_sale,245000.0,3.0,2.0,0.16,"208 New Haven Ave, Waterbury, CT, 06708",208 New Haven Ave,Waterbury,Connecticut,6708.0,1040.0
2018-01-22,for_sale,395000.0,5.0,4.0,0.06,"62 Highland Ave, Newark, NJ, 07104",62 Highland Ave,Newark,New Jersey,7104.0,
2018-01-22,for_sale,245000.0,3.0,2.0,0.16,"208 New Haven Ave, Waterbury, CT, 06708",208 New Haven Ave,Waterbury,Connecticut,6708.0,1040.0
2018-01-22,for_sale,369999.0,3.0,3.0,0.04,"19 Covington Dr, East Windsor, NJ, 08520",19 Covington Dr,East Windsor,New Jersey,8520.0,
2018-01-22,for_sale,324900.0,4.0,2.0,7.42,"28 Zion Rd, Egg Harbor Township, NJ, 08234",28 Zion Rd,Egg Harbor Township,New Jersey,8234.0,
2018-01-22,for_sale,369999.0,3.0,3.0,0.04,"19 Covington Dr, East Windsor, NJ, 08520",19 Covington Dr,East Windsor,New Jersey,8520.0,
2018-01-22,for_sale,335000.0,4.0,2.0,0.14,"202 2nd St, Fieldsboro, NJ, 08505",202 2nd St,Fieldsboro,New Jersey,8505.0,
2018-01-22,for_sale,324900.0,4.0,2.0,7.42,"28 Zion Rd, Egg Harbor Township, NJ, 08234",28 Zion Rd,Egg Harbor Township,New Jersey,8234.0,
2018-01-22,for_sale,245000.0,3.0,2.0,0.16,"208 New Haven Ave, Waterbury, CT, 06708",208 New Haven Ave,Waterbury,Connecticut,6708.0,1040.0
2018-01-22,for_sale,324900.0,4.0,2.0,7.42,"28 Zion Rd, Egg Harbor Township, NJ, 08234",28 Zion Rd,Egg Harbor Township,New Jersey,8234.0,
2018-01-22,for_sale,335000.0,4.0,2.0,0.14,"202 2nd St, Fieldsboro, NJ, 08505",202 2nd St,Fieldsboro,New Jersey,8505.0,
2018-01-22,for_sale,369999.0,3.0,3.0,0.04,"19 Covington Dr, East Windsor, NJ, 08520",19 Covington Dr,East Windsor,New Jersey,8520.0,
2018-01-22,for_sale,1925000.0,4.0,4.0,1.01,"16 High View Ter, New Canaan, CT, 06840",16 High View Ter,New Canaan,Connecticut,6840.0,3872.0
2018-01-22,for_sale,1925000.0,4.0,4.0,1.01,"16 High View Ter, New Canaan, CT, 06840",16 High View Ter,New Canaan,Connecticut,6840.0,3872.0
2018-01-22,for_sale,369999.0,3.0,3.0,0.04,"19 Covington Dr, East Windsor, NJ, 08520",19 Covington Dr,East Windsor,New Jersey,8520.0,
2018-01-22,for_sale,335000.0,4.0,2.0,0.14,"202 2nd St, Fieldsboro, NJ, 08505",202 2nd St,Fieldsboro,New Jersey,8505.0,
2018-01-22,for_sale,324900.0,4.0,2.0,7.42,"28 Zion Rd, Egg Harbor Township, NJ, 08234",28 Zion Rd,Egg Harbor Township,New Jersey,8234.0,
2018-01-22,for_sale,245000.0,3.0,2.0,0.16,"208 New Haven Ave, Waterbury, CT, 06708",208 New Haven Ave,Waterbury,Connecticut,6708.0,1040.0
2018-01-22,for_sale,369000.0,5.0,2.0,0.06,"138 16th Ave, Paterson, NJ, 07501",138 16th Ave,Paterson,New Jersey,7501.0,
2018-01-22,for_sale,245000.0,3.0,2.0,0.16,"208 New Haven Ave, Waterbury, CT, 06708",208 New Haven Ave,Waterbury,Connecticut,6708.0,1040.0
2018-01-22,for_sale,369999.0,3.0,3.0,0.04,"19 Covington Dr, East Windsor, NJ, 08520",19 Covington Dr,East Windsor,New Jersey,8520.0,
2018-01-22,for_sale,369999.0,3.0,3.0,0.04,"19 Covington Dr, East Windsor, NJ, 08520",19 Covington Dr,East Windsor,New Jersey,8520.0,
2018-01-23,for_sale,699000.0,1.0,1.0,,"204 W 140th St Unit 2A, New York, NY, 10030",204 W 140th St Unit 2A,New York,New York,10030.0,715.0
2018-01-23,for_sale,699000.0,1.0,1.0,,"204 W 140th St Unit 2A, New York, NY, 10030",204 W 140th St Unit 2A,New York,New York,10030.0,715.0
2018-01-23,for_sale,319900.0,3.0,2.0,0.34,"2210 Kingsford Ln, Atco, NJ, 08004",2210 Kingsford Ln,Atco,New Jersey,8004.0,1462.0
