sold_date,status,price,bed,bath,acre_lot,full_address,street,city,state,zip_code,house_size
2019-04-01,for_sale,1580000.0,5.0,5.0,1.97,"59 Fairview Rd, Montgomery Twp, NJ, 08558",59 Fairview Rd,Montgomery Twp,New Jersey,8558.0,
2019-04-01,for_sale,479900.0,3.0,2.0,0.17,"2 Hialeah Ct, Howell, NJ, 07731",2 Hialeah Ct,Howell,New Jersey,7731.0,
2019-04-01,for_sale,1580000.0,5.0,5.0,1.97,"59 Fairview Rd, Montgomery Twp, NJ, 08558",59 Fairview Rd,Montgomery Twp,New Jersey,8558.0,
2019-04-01,for_sale,479900.0,3.0,2.0,0.17,"2 Hialeah Ct, Howell, NJ, 07731",2 Hialeah Ct,Howell,New Jersey,7731.0,
2019-04-01,for_sale,415000.0,2.0,3.0,0.02,"2667 Edgemont St, Philadelphia, PA, 19125",2667 Edgemont St,Philadelphia,Pennsylvania,19125.0,1728.0
2019-04-01,for_sale,209900.0,,1.0,,"35 Desmoines Rd Apt 210, Quincy, MA, 02169",35 Desmoines Rd Apt 210,Quincy,Massachusetts,2169.0,375.0
2019-04-01,for_sale,1349000.0,2.0,2.0,0.02,"2 Rollins St Apt D604, Boston, MA, 02118",2 Rollins St Apt D604,Boston,Massachusetts,2118.0,1049.0
2019-04-01,for_sale,289888.0,1.0,1.0,0.01,"21 Gadsen Pl Apt 1C, Staten Island, NY, 10314",21 Gadsen Pl Apt 1C,Staten Island,New York,10314.0,640.0
2019-04-01,for_sale,1349000.0,2.0,2.0,0.02,"2 Rollins St Apt D604, Boston, MA, 02118",2 Rollins St Apt D604,Boston,Massachusetts,2118.0,1049.0
2019-04-01,for_sale,415000.0,2.0,3.0,0.02,"2667 Edgemont St, Philadelphia, PA, 19125",2667 Edgemont St,Philadelphia,Pennsylvania,19125.0,1728.0
2019-04-01,for_sale,159900.0,6.0,3.0,0.06,"2021 Caspian Ave, Atlantic City, NJ, 08401",2021 Caspian Ave,Atlantic City,New Jersey,8401.0,
2019-04-01,for_sale,1349000.0,2.0,2.0,0.02,"2 Rollins St Apt D604, Boston, MA, 02118",2 Rollins St Apt D604,Boston,Massachusetts,2118.0,1049.0
2019-04-02,for_sale,387500.0,3.0,2.0,0.16,"1 Breslin Ave, Haddonfield, NJ, 08033",1 Breslin Ave,Haddonfield,New Jersey,8033.0,1200.0
2019-04-02,for_sale,1299000.0,4.0,5.0,0.91,"354 Sprague Rd, Penn Valley, PA, 19072",354 Sprague Rd,Penn Valley,Pennsylvania,19072.0,4656.0
2019-04-02,for_sale,270000.0,3.0,3.0,0.04,"24 Kelly Ct, Hamilton, NJ, 08690",24 Kelly Ct,Hamilton,New Jersey,8690.0,1400.0
2019-04-02,for_sale,360000.0,3.0,3.0,,"241 Bexley Ln, Piscataway, NJ, 08854",241 Bexley Ln,Piscataway,New Jersey,8854.0,1500.0
2019-04-02,for_sale,1575000.0,4.0,4.0,0.14,"169 Power St, Providence, RI, 02906",169 Power St,Providence,Rhode Island,2906.0,3604.0
2019-04-02,for_sale,309000.0,6.0,4.0,0.17,"65 Congress St, Manchester, CT, 06042",65 Congress St,Manchester,Connecticut,6042.0,2190.0
2019-04-02,for_sale,387500.0,3.0,2.0,0.16,"1 Breslin Ave, Haddonfield, NJ, 08033",1 Breslin Ave,Haddonfield,New Jersey,8033.0,1200.0
2019-04-02,for_sale,1575000.0,4.0,4.0,0.14,"169 Power St, Providence, RI, 02906",169 Power St,Providence,Rhode Island,2906.0,3604.0
2019-04-02,for_sale,270000.0,3.0,3.0,0.04,"24 Kelly Ct, Hamilton, NJ, 08690",24 Kelly Ct,Hamilton,New Jersey,8690.0,1400.0
2019-04-02,for_sale,309000.0,6.0,4.0,0.17,"65 Congress St, Manchester, CT, 06042",65 Congress St,Manchester,Connecticut,6042.0,2190.0
2019-04-02,for_sale,1575000.0,4.0,4.0,0.14,"169 Power St, Providence, RI, 02906",169 Power St,Providence,Rhode Island,2906.0,3604.0
2019-04-02,for_sale,1575000.0,4.0,4.0,0.14,"169 Power St, Providence, RI, 02906",169 Power St,Providence,Rhode Island,2906.0,3604.0
2019-04-02,for_sale,224900.0,1.0,1.0,1.0,"106 Dillion Rd, Dingmans Ferry, PA, 18328",106 Dillion Rd,Dingmans Ferry,Pennsylvania,18328.0,540.0
2019-04-02,for_sale,1575000.0,4.0,4.0,0.14,"169 Power St, Providence, RI, 02906",169 Power St,Providence,Rhode Island,2906.0,3604.0
2019-04-02,for_sale,270000.0,3.0,3.0,0.04,"24 Kelly Ct, Hamilton, NJ, 08690",24 Kelly Ct,Hamilton,New Jersey,8690.0,1400.0
2019-04-02,for_sale,360000.0,3.0,3.0,,"241 Bexley Ln, Piscataway, NJ, 08854",241 Bexley Ln,Piscataway,New Jersey,8854.0,1500.0
2019-04-02,for_sale,309000.0,6.0,4.0,0.17,"65 Congress St, Manchester, CT, 06042",65 Congress St,Manchester,Connecticut,6042.0,2190.0
2019-04-02,for_sale,360000.0,3.0,3.0,,"241 Bexley Ln, Piscataway, NJ, 08854",241 Bexley Ln,Piscataway,New Jersey,8854.0,1500.0
2019-04-02,for_sale,270000.0,3.0,3.0,0.04,"24 Kelly Ct, Hamilton, NJ, 08690",24 Kelly Ct,Hamilton,New Jersey,8690.0,1400.0
2019-04-02,for_sale,360000.0,3.0,3.0,,"241 Bexley Ln, Piscataway, NJ, 08854",241 Bexley Ln,Piscataway,New Jersey,8854.0,1500.0
2019-04-02,for_sale,1299000.0,4.0,5.0,0.91,"354 Sprague Rd, Penn Valley, PA, 19072",354 Sprague Rd,Penn Valley,Pennsylvania,19072.0,4656.0
2019-04-02,for_sale,825000.0,1.0,1.0,,"149 Willow St Apt 3B, New York City, NY, 11201",149 Willow St Apt 3B,New York City,New York,11201.0,
2019-04-02,for_sale,270000.0,3.0,3.0,0.04,"24 Kelly Ct, Hamilton, NJ, 08690",24 Kelly Ct,Hamilton,New Jersey,8690.0,1400.0
2019-04-02,for_sale,360000.0,3.0,3.0,,"241 Bexley Ln, Piscataway, NJ, 08854",241 Bexley Ln,Piscataway,New Jersey,8854.0,1500.0
2019-04-02,for_sale,270000.0,3.0,3.0,0.04,"24 Kelly Ct, Hamilton, NJ, 08690",24 Kelly Ct,Hamilton,New Jersey,8690.0,1400.0
2019-04-02,for_sale,309000.0,6.0,4.0,0.17,"65 Congress St, Manchester, CT, 06042",65 Congress St,Manchester,Connecticut,6042.0,2190.0
2019-04-02,for_sale,1575000.0,4.0,4.0,0.14,"169 Power St, Providence, RI, 02906",169 Power St,Providence,Rhode Island,2906.0,3604.0
2019-04-02,for_sale,224900.0,1.0,1.0,1.0,"106 Dillion Rd, Dingmans Ferry, PA, 18328",106 Dillion Rd,Dingmans Ferry,Pennsylvania,18328.0,540.0
2019-04-02,for_sale,270000.0,3.0,3.0,0.04,"24 Kelly Ct, Hamilton, NJ, 08690",24 Kelly Ct,Hamilton,New Jersey,8690.0,1400.0
2019-04-02,for_sale,270000.0,3.0,3.0,0.04,"24 Kelly Ct, Hamilton, NJ, 08690",24 Kelly Ct,Hamilton,New Jersey,8690.0,1400.0
2019-04-02,for_sale,649900.0,4.0,3.0,0.33,"53 Bouwrey Pl, Readington Twp, NJ, 08889",53 Bouwrey Pl,Readington Twp,New Jersey,8889.0,2230.0
2019-04-02,for_sale,1575000.0,4.0,4.0,0.14,"169 Power St, Providence, RI, 02906",169 Power St,Providence,Rhode Island,2906.0,3604.0
2019-04-02,for_sale,360000.0,3.0,3.0,,"241 Bexley Ln, Piscataway, NJ, 08854",241 Bexley Ln,Piscataway,New Jersey,8854.0,1500.0
2019-04-02,for_sale,649900.0,4.0,3.0,0.33,"53 Bouwrey Pl, Readington Twp, NJ, 08889",53 Bouwrey Pl,Readington Twp,New Jersey,8889.0,2230.0
2019-04-02,for_sale,825000.0,1.0,1.0,,"149 Willow St Apt 3B, New York City, NY, 11201",149 Willow St Apt 3B,New York City,New York,11201.0,
2019-04-02,for_sale,680000.0,3.0,3.0,5.16,"2666 Route 44, Millbrook, NY, 12545",2666 Route 44,Millbrook,New York,12545.0,2448.0
2019-04-02,for_sale,309000.0,6.0,4.0,0.17,"65 Congress St, Manchester, CT, 06042",65 Congress St,Manchester,Connecticut,6042.0,2190.0
2019-04-02,for_sale,270000.0,3.0,3.0,0.04,"24 Kelly Ct, Hamilton, NJ, 08690",24 Kelly Ct,Hamilton,New Jersey,8690.0,1400.0
2019-04-02,for_sale,1575000.0,4.0,4.0,0.14,"169 Power St, Providence, RI, 02906",169 Power St,Providence,Rhode Island,2906.0,3604.0
2019-04-02,for_sale,1575000.0,4.0,4.0,0.14,"169 Power St, Providence, RI, 02906",169 Power St,Providence,Rhode Island,2906.0,3604.0
2019-04-02,for_sale,360000.0,3.0,3.0,,"241 Bexley Ln, Piscataway, NJ, 08854",241 Bexley Ln,Piscataway,New Jersey,8854.0,1500.0
2019-04-02,for_sale,1575000.0,4.0,4.0,0.14,"169 Power St, Providence, RI, 02906",169 Power St,Providence,Rhode Island,2906.0,3604.0
2019-04-02,for_sale,360000.0,3.0,3.0,,"241 Bexley Ln, Piscataway, NJ, 08854",241 Bexley Ln,Piscataway,New Jersey,8854.0,1500.0
2019-04-02,for_sale,360000.0,3.0,3.0,,"241 Bexley Ln, Piscataway, NJ, 08854",241 Bexley Ln,Piscataway,New Jersey,8854.0,1500.0
2019-04-02,for_sale,360000.0,3.0,3.0,,"241 Bexley Ln, Piscataway, NJ, 08854",241 Bexley Ln,Piscataway,New Jersey,8854.0,1500.0
2019-04-02,for_sale,309000.0,6.0,4.0,0.17,"65 Congress St, Manchester, CT, 06042",65 Congress St,Manchester,Connecticut,6042.0,2190.0
2019-04-02,for_sale,309000.0,6.0,4.0,0.17,"65 Congress St, Manchester, CT, 06042",65 Congress St,Manchester,Connecticut,6042.0,2190.0
2019-04-02,for_sale,309000.0,6.0,4.0,0.17,"65 Congress St, Manchester, CT, 06042",65 Congress St,Manchester,Connecticut,6042.0,2190.0
2019-04-02,for_sale,649900.0,4.0,3.0,0.33,"53 Bouwrey Pl, Readington Twp, NJ, 08889",53 Bouwrey Pl,Readington Twp,New Jersey,8889.0,2230.0
2019-04-02,for_sale,360000.0,3.0,3.0,,"241 Bexley Ln, Piscataway, NJ, 08854",241 Bexley Ln,Piscataway,New Jersey,8854.0,1500.0
2019-04-02,for_sale,579000.0,4.0,3.0,0.94,"503 Standish Pl, Greenwich Township, NJ, 08886",503 Standish Pl,Greenwich Township,New Jersey,8886.0,
2019-04-02,for_sale,1575000.0,4.0,4.0,0.14,"169 Power St, Providence, RI, 02906",169 Power St,Providence,Rhode Island,2906.0,3604.0
2019-04-02,for_sale,309000.0,6.0,4.0,0.17,"65 Congress St, Manchester, CT, 06042",65 Congress St,Manchester,Connecticut,6042.0,2190.0
2019-04-02,for_sale,649900.0,4.0,3.0,0.33,"53 Bouwrey Pl, Readington Twp, NJ, 08889",53 Bouwrey Pl,Readington Twp,New Jersey,8889.0,2230.0
2019-04-02,for_sale,387500.0,3.0,2.0,0.16,"1 Breslin Ave, Haddonfield, NJ, 08033",1 Breslin Ave,Haddonfield,New Jersey,8033.0,1200.0
2019-04-02,for_sale,649900.0,4.0,3.0,0.33,"53 Bouwrey Pl, Readington Twp, NJ, 08889",53 Bouwrey Pl,Readington Twp,New Jersey,8889.0,2230.0
2019-04-02,for_sale,309000.0,6.0,4.0,0.17,"65 Congress St, Manchester, CT, 06042",65 Congress St,Manchester,Connecticut,6042.0,2190.0
2019-04-02,for_sale,309000.0,6.0,4.0,0.17,"65 Congress St, Manchester, CT, 06042",65 Congress St,Manchester,Connecticut,6042.0,2190.0
2019-04-02,for_sale,1575000.0,4.0,4.0,0.14,"169 Power St, Providence, RI, 02906",169 Power St,Providence,Rhode Island,2906.0,3604.0
2019-04-02,for_sale,145000.0,3.0,1.0,0.02,"525 S Redfield St, Philadelphia, PA, 19143",525 S Redfield St,Philadelphia,Pennsylvania,19143.0,1890.0
2019-04-02,for_sale,224900.0,1.0,1.0,1.0,"106 Dillion Rd, Dingmans Ferry, PA, 18328",106 Dillion Rd,Dingmans Ferry,Pennsylvania,18328.0,540.0
2019-04-02,for_sale,309000.0,6.0,4.0,0.17,"65 Congress St, Manchester, CT, 06042",65 Congress St,Manchester,Connecticut,6042.0,2190.0
2019-04-03,for_sale,730900.0,4.0,3.0,0.18,"129 Lakeview Dr, New Hope, PA, 18938",129 Lakeview Dr,New Hope,Pennsylvania,18938.0,2562.0
2019-04-03,for_sale,339500.0,1.0,1.0,,"116 Willow Ave Apt 3, Hoboken, NJ, 07030",116 Willow Ave Apt 3,Hoboken,New Jersey,7030.0,
2019-04-03,for_sale,339500.0,1.0,1.0,,"116 Willow Ave Apt 3, Hoboken, NJ, 07030",116 Willow Ave Apt 3,Hoboken,New Jersey,7030.0,
2019-04-03,for_sale,262495.0,3.0,4.0,0.02,"3441 N Front St, Philadelphia, PA, 19140",3441 N Front St,Philadelphia,Pennsylvania,19140.0,1700.0
2019-04-03,for_sale,375000.0,3.0,2.0,0.24,"5 Bear Pond Trl, Hopatcong, NJ, 07821",5 Bear Pond Trl,Hopatcong,New Jersey,7821.0,
2019-04-03,for_sale,339500.0,1.0,1.0,,"116 Willow Ave Apt 3, Hoboken, NJ, 07030",116 Willow Ave Apt 3,Hoboken,New Jersey,7030.0,
2019-04-03,for_sale,389000.0,1.0,1.0,,"2500 Johnson Ave Apt 4S, New York City, NY, 10463",2500 Johnson Ave Apt 4S,New York City,New York,10463.0,1000.0
2019-04-03,for_sale,339500.0,1.0,1.0,,"116 Willow Ave Apt 3, Hoboken, NJ, 07030",116 Willow Ave Apt 3,Hoboken,New Jersey,7030.0,
2019-04-03,for_sale,328000.0,4.0,3.0,0.13,"822 E Broad St, Burlington, NJ, 08016",822 E Broad St,Burlington,New Jersey,8016.0,1840.0
2019-04-03,for_sale,269900.0,3.0,2.0,0.5,"58 Larchmont Ave, Waterbury, CT, 06708",58 Larchmont Ave,Waterbury,Connecticut,6708.0,1453.0
2019-04-03,for_sale,339500.0,1.0,1.0,,"116 Willow Ave Apt 3, Hoboken, NJ, 07030",116 Willow Ave Apt 3,Hoboken,New Jersey,7030.0,
2019-04-03,for_sale,1099000.0,3.0,3.0,0.1,"123 Willow Ter, Hoboken, NJ, 07030",123 Willow Ter,Hoboken,New Jersey,7030.0,
2019-04-03,for_sale,1099000.0,3.0,3.0,0.1,"123 Willow Ter, Hoboken, NJ, 07030",123 Willow Ter,Hoboken,New Jersey,7030.0,
2019-04-03,for_sale,262495.0,3.0,4.0,0.02,"3441 N Front St, Philadelphia, PA, 19140",3441 N Front St,Philadelphia,Pennsylvania,19140.0,1700.0
2019-04-03,for_sale,339500.0,1.0,1.0,,"116 Willow Ave Apt 3, Hoboken, NJ, 07030",116 Willow Ave Apt 3,Hoboken,New Jersey,7030.0,
2019-04-03,for_sale,339500.0,1.0,1.0,,"116 Willow Ave Apt 3, Hoboken, NJ, 07030",116 Willow Ave Apt 3,Hoboken,New Jersey,7030.0,
2019-04-03,for_sale,415000.0,4.0,2.0,0.15,"205 Midfield Rd, Colonia, NJ, 07067",205 Midfield Rd,Colonia,New Jersey,7067.0,1152.0
2019-04-03,for_sale,1099000.0,3.0,3.0,0.1,"123 Willow Ter, Hoboken, NJ, 07030",123 Willow Ter,Hoboken,New Jersey,7030.0,
2019-04-03,for_sale,339500.0,1.0,1.0,,"116 Willow Ave Apt 3, Hoboken, NJ, 07030",116 Willow Ave Apt 3,Hoboken,New Jersey,7030.0,
2019-04-03,for_sale,1099000.0,3.0,3.0,0.1,"123 Willow Ter, Hoboken, NJ, 07030",123 Willow Ter,Hoboken,New Jersey,7030.0,
2019-04-03,for_sale,375000.0,3.0,2.0,0.24,"5 Bear Pond Trl, Hopatcong, NJ, 07821",5 Bear Pond Trl,Hopatcong,New Jersey,7821.0,
2019-04-03,for_sale,415000.0,4.0,2.0,0.15,"205 Midfield Rd, Colonia, NJ, 07067",205 Midfield Rd,Colonia,New Jersey,7067.0,1152.0
2019-04-03,for_sale,375000.0,3.0,2.0,0.24,"5 Bear Pond Trl, Hopatcong, NJ, 07821",5 Bear Pond Trl,Hopatcong,New Jersey,7821.0,
2019-04-03,for_sale,269900.0,3.0,2.0,0.5,"58 Larchmont Ave, Waterbury, CT, 06708",58 Larchmont Ave,Waterbury,Connecticut,6708.0,1453.0
2019-04-03,for_sale,549000.0,4.0,6.0,0.32,"16 Alexandra Way, Tuckerton, NJ, 08087",16 Alexandra Way,Tuckerton,New Jersey,8087.0,2717.0
2019-04-03,for_sale,339500.0,1.0,1.0,,"116 Willow Ave Apt 3, Hoboken, NJ, 07030",116 Willow Ave Apt 3,Hoboken,New Jersey,7030.0,
2019-04-03,for_sale,328000.0,4.0,3.0,0.13,"822 E Broad St, Burlington, NJ, 08016",822 E Broad St,Burlington,New Jersey,8016.0,1840.0
2019-04-03,for_sale,339500.0,1.0,1.0,,"116 Willow Ave Apt 3, Hoboken, NJ, 07030",116 Willow Ave Apt 3,Hoboken,New Jersey,7030.0,
2019-04-03,for_sale,339500.0,1.0,1.0,,"116 Willow Ave Apt 3, Hoboken, NJ, 07030",116 Willow Ave Apt 3,Hoboken,New Jersey,7030.0,
2019-04-03,for_sale,375000.0,3.0,2.0,0.24,"5 Bear Pond Trl, Hopatcong, NJ, 07821",5 Bear Pond Trl,Hopatcong,New Jersey,7821.0,
2019-04-03,for_sale,415000.0,4.0,2.0,0.15,"205 Midfield Rd, Colonia, NJ, 07067",205 Midfield Rd,Colonia,New Jersey,7067.0,1152.0
2019-04-03,for_sale,375000.0,3.0,2.0,0.24,"5 Bear Pond Trl, Hopatcong, NJ, 07821",5 Bear Pond Trl,Hopatcong,New Jersey,7821.0,
2019-04-03,for_sale,1099000.0,3.0,3.0,0.1,"123 Willow Ter, Hoboken, NJ, 07030",123 Willow Ter,Hoboken,New Jersey,7030.0,
2019-04-03,for_sale,375000.0,3.0,2.0,0.24,"5 Bear Pond Trl, Hopatcong, NJ, 07821",5 Bear Pond Trl,Hopatcong,New Jersey,7821.0,
2019-04-03,for_sale,269900.0,3.0,2.0,0.5,"58 Larchmont Ave, Waterbury, CT, 06708",58 Larchmont Ave,Waterbury,Connecticut,6708.0,1453.0
2019-04-03,for_sale,730900.0,4.0,3.0,0.18,"129 Lakeview Dr, New Hope, PA, 18938",129 Lakeview Dr,New Hope,Pennsylvania,18938.0,2562.0
2019-04-03,for_sale,269900.0,3.0,2.0,0.5,"58 Larchmont Ave, Waterbury, CT, 06708",58 Larchmont Ave,Waterbury,Connecticut,6708.0,1453.0
2019-04-03,for_sale,328000.0,4.0,3.0,0.13,"822 E Broad St, Burlington, NJ, 08016",822 E Broad St,Burlington,New Jersey,8016.0,1840.0
2019-04-03,for_sale,328000.0,4.0,3.0,0.13,"822 E Broad St, Burlington, NJ, 08016",822 E Broad St,Burlington,New Jersey,8016.0,1840.0
2019-04-03,for_sale,1099000.0,3.0,3.0,0.1,"123 Willow Ter, Hoboken, NJ, 07030",123 Willow Ter,Hoboken,New Jersey,7030.0,
2019-04-03,for_sale,730900.0,4.0,3.0,0.18,"129 Lakeview Dr, New Hope, PA, 18938",129 Lakeview Dr,New Hope,Pennsylvania,18938.0,2562.0
2019-04-03,for_sale,375000.0,3.0,2.0,0.24,"5 Bear Pond Trl, Hopatcong, NJ, 07821",5 Bear Pond Trl,Hopatcong,New Jersey,7821.0,
2019-04-03,for_sale,375000.0,3.0,2.0,0.24,"5 Bear Pond Trl, Hopatcong, NJ, 07821",5 Bear Pond Trl,Hopatcong,New Jersey,7821.0,
2019-04-03,for_sale,2499000.0,5.0,6.0,0.65,"120 Caiola Ct, Greenport, NY, 11944",120 Caiola Ct,Greenport,New York,11944.0,5053.0
2019-04-03,for_sale,262495.0,3.0,4.0,0.02,"3441 N Front St, Philadelphia, PA, 19140",3441 N Front St,Philadelphia,Pennsylvania,19140.0,1700.0
2019-04-03,for_sale,549000.0,4.0,6.0,0.32,"16 Alexandra Way, Tuckerton, NJ, 08087",16 Alexandra Way,Tuckerton,New Jersey,8087.0,2717.0
2019-04-03,for_sale,375000.0,3.0,2.0,0.24,"5 Bear Pond Trl, Hopatcong, NJ, 07821",5 Bear Pond Trl,Hopatcong,New Jersey,7821.0,
2019-04-03,for_sale,415000.0,4.0,2.0,0.15,"205 Midfield Rd, Colonia, NJ, 07067",205 Midfield Rd,Colonia,New Jersey,7067.0,1152.0
2019-04-03,for_sale,328000.0,4.0,3.0,0.13,"822 E Broad St, Burlington, NJ, 08016",822 E Broad St,Burlington,New Jersey,8016.0,1840.0
2019-04-03,for_sale,1099000.0,3.0,3.0,0.1,"123 Willow Ter, Hoboken, NJ, 07030",123 Willow Ter,Hoboken,New Jersey,7030.0,
2019-04-03,for_sale,269900.0,3.0,2.0,0.5,"58 Larchmont Ave, Waterbury, CT, 06708",58 Larchmont Ave,Waterbury,Connecticut,6708.0,1453.0
2019-04-03,for_sale,269900.0,3.0,2.0,0.5,"58 Larchmont Ave, Waterbury, CT, 06708",58 Larchmont Ave,Waterbury,Connecticut,6708.0,1453.0
2019-04-03,for_sale,549000.0,4.0,6.0,0.32,"16 Alexandra Way, Tuckerton, NJ, 08087",16 Alexandra Way,Tuckerton,New Jersey,8087.0,2717.0
2019-04-03,for_sale,415000.0,4.0,2.0,0.15,"205 Midfield Rd, Colonia, NJ, 07067",205 Midfield Rd,Colonia,New Jersey,7067.0,1152.0
2019-04-03,for_sale,549000.0,4.0,6.0,0.32,"16 Alexandra Way, Tuckerton, NJ, 08087",16 Alexandra Way,Tuckerton,New Jersey,8087.0,2717.0
2019-04-03,for_sale,549000.0,4.0,6.0,0.32,"16 Alexandra Way, Tuckerton, NJ, 08087",16 Alexandra Way,Tuckerton,New Jersey,8087.0,2717.0
2019-04-03,for_sale,269900.0,3.0,2.0,0.5,"58 Larchmont Ave, Waterbury, CT, 06708",58 Larchmont Ave,Waterbury,Connecticut,6708.0,1453.0
2019-04-03,for_sale,375000.0,3.0,2.0,0.24,"5 Bear Pond Trl, Hopatcong, NJ, 07821",5 Bear Pond Trl,Hopatcong,New Jersey,7821.0,
2019-04-03,for_sale,1700000.0,1.0,1.0,,"635 W 42nd St Apt 42E, New York City, NY, 10036",635 W 42nd St Apt 42E,New York City,New York,10036.0,
2019-04-04,for_sale,135000.0,1.0,1.0,,"925 Longbrook Ave Apt 215, Stratford, CT, 06614",925 Longbrook Ave Apt 215,Stratford,Connecticut,6614.0,723.0
2019-04-04,for_sale,695000.0,8.0,4.0,0.17,"74 Elmore Ave, Englewood, NJ, 07631",74 Elmore Ave,Englewood,New Jersey,7631.0,
2019-04-04,for_sale,949000.0,3.0,2.0,,"2400 E 4th St Unit 2A, Brooklyn, NY, 11223",2400 E 4th St Unit 2A,Brooklyn,New York,11223.0,1375.0
2019-04-04,for_sale,949000.0,3.0,2.0,,"2400 E 4th St Unit 2A, Brooklyn, NY, 11223",2400 E 4th St Unit 2A,Brooklyn,New York,11223.0,1375.0
2019-04-04,for_sale,849900.0,4.0,3.0,1.26,"4 Beech Pl, Warren, NJ, 07059",4 Beech Pl,Warren,New Jersey,7059.0,2550.0
2019-04-04,for_sale,249999.0,2.0,3.0,,"4 Red Oak Ter, Jefferson Township, NJ, 07438",4 Red Oak Ter,Jefferson Township,New Jersey,7438.0,
2019-04-04,for_sale,874900.0,3.0,2.0,0.09,"630 Barlow Ave, Staten Island, NY, 10312",630 Barlow Ave,Staten Island,New York,10312.0,2016.0
2019-04-04,for_sale,874900.0,3.0,2.0,0.09,"630 Barlow Ave, Staten Island, NY, 10312",630 Barlow Ave,Staten Island,New York,10312.0,2016.0
2019-04-04,for_sale,759900.0,4.0,3.0,0.14,"15 Clinton Ave, Springfield, NJ, 07081",15 Clinton Ave,Springfield,New Jersey,7081.0,
2019-04-04,for_sale,415000.0,8.0,4.0,0.18,"91 Providence St, West Warwick, RI, 02893",91 Providence St,West Warwick,Rhode Island,2893.0,4133.0
2019-04-04,for_sale,415000.0,8.0,4.0,0.18,"91 Providence St, West Warwick, RI, 02893",91 Providence St,West Warwick,Rhode Island,2893.0,4133.0
2019-04-04,for_sale,874900.0,3.0,2.0,0.09,"630 Barlow Ave, Staten Island, NY, 10312",630 Barlow Ave,Staten Island,New York,10312.0,2016.0
2019-04-04,for_sale,695000.0,8.0,4.0,0.17,"74 Elmore Ave, Englewood, NJ, 07631",74 Elmore Ave,Englewood,New Jersey,7631.0,
2019-04-04,for_sale,849900.0,4.0,3.0,1.26,"4 Beech Pl, Warren, NJ, 07059",4 Beech Pl,Warren,New Jersey,7059.0,2550.0
2019-04-04,for_sale,415000.0,8.0,4.0,0.18,"91 Providence St, West Warwick, RI, 02893",91 Providence St,West Warwick,Rhode Island,2893.0,4133.0
2019-04-04,for_sale,9995000.0,4.0,3.0,,"305 Commonwealth Ave Apt 2, Boston, MA, 02115",305 Commonwealth Ave Apt 2,Boston,Massachusetts,2115.0,4253.0
2019-04-04,for_sale,9995000.0,4.0,3.0,,"305 Commonwealth Ave Apt 2, Boston, MA, 02115",305 Commonwealth Ave Apt 2,Boston,Massachusetts,2115.0,4253.0
2019-04-04,for_sale,849900.0,4.0,3.0,1.26,"4 Beech Pl, Warren, NJ, 07059",4 Beech Pl,Warren,New Jersey,7059.0,2550.0
2019-04-04,for_sale,759900.0,4.0,3.0,0.14,"15 Clinton Ave, Springfield, NJ, 07081",15 Clinton Ave,Springfield,New Jersey,7081.0,
2019-04-04,for_sale,849900.0,4.0,3.0,1.26,"4 Beech Pl, Warren, NJ, 07059",4 Beech Pl,Warren,New Jersey,7059.0,2550.0
2019-04-04,for_sale,9995000.0,4.0,3.0,,"305 Commonwealth Ave Apt 2, Boston, MA, 02115",305 Commonwealth Ave Apt 2,Boston,Massachusetts,2115.0,4253.0
2019-04-04,for_sale,1150000.0,4.0,4.0,,"411 E Morning Glory Rd Unit 6001, Wildwood Crest, NJ, 08260",411 E Morning Glory Rd Unit 6001,Wildwood Crest,New Jersey,8260.0,2784.0
2019-04-04,for_sale,695000.0,8.0,4.0,0.17,"74 Elmore Ave, Englewood, NJ, 07631",74 Elmore Ave,Englewood,New Jersey,7631.0,
2019-04-04,for_sale,695000.0,8.0,4.0,0.17,"74 Elmore Ave, Englewood, NJ, 07631",74 Elmore Ave,Englewood,New Jersey,7631.0,
2019-04-04,for_sale,849900.0,4.0,3.0,1.26,"4 Beech Pl, Warren, NJ, 07059",4 Beech Pl,Warren,New Jersey,7059.0,2550.0
2019-04-04,for_sale,1150000.0,4.0,4.0,,"411 E Morning Glory Rd Unit 6001, Wildwood Crest, NJ, 08260",411 E Morning Glory Rd Unit 6001,Wildwood Crest,New Jersey,8260.0,2784.0
2019-04-04,for_sale,135000.0,1.0,1.0,,"925 Longbrook Ave Apt 215, Stratford, CT, 06614",925 Longbrook Ave Apt 215,Stratford,Connecticut,6614.0,723.0
2019-04-04,for_sale,849900.0,4.0,3.0,1.26,"4 Beech Pl, Warren, NJ, 07059",4 Beech Pl,Warren,New Jersey,7059.0,2550.0
2019-04-04,for_sale,520000.0,4.0,3.0,0.97,"536 Gospel Ln, Orange, CT, 06477",536 Gospel Ln,Orange,Connecticut,6477.0,1618.0
2019-04-04,for_sale,949000.0,3.0,2.0,,"2400 E 4th St Unit 2A, Brooklyn, NY, 11223",2400 E 4th St Unit 2A,Brooklyn,New York,11223.0,1375.0
2019-04-04,for_sale,9995000.0,4.0,3.0,,"305 Commonwealth Ave Apt 2, Boston, MA, 02115",305 Commonwealth Ave Apt 2,Boston,Massachusetts,2115.0,4253.0
2019-04-04,for_sale,759900.0,4.0,3.0,0.14,"15 Clinton Ave, Springfield, NJ, 07081",15 Clinton Ave,Springfield,New Jersey,7081.0,
